price,freight_value,nb_items,product_weight_g,review_score,total_paid,is_night,is_weekend
117.0,15.57,1,250.0,5.0,132.57,0,0
35.9,17.92,1,700.0,5.0,53.82,1,0
124.9,38.42,1,2600.0,1.0,163.32,0,0
75.0,21.17,1,2550.0,5.0,96.17,0,0
49.0,7.78,1,250.0,5.0,56.78,0,0
139.0,15.73,1,5417.0,5.0,154.73,0,0
29.99,14.1,1,400.0,5.0,44.09,0,0
159.9,23.99,1,10800.0,4.0,183.89,0,0
85.0,11.62,1,1300.0,5.0,96.62,1,1
129.99,17.65,1,1600.0,3.0,147.64,0,0
110.32,19.95,1,150.0,5.0,130.27,0,0
119.9,27.38,1,304.0,1.0,147.28,0,0
34.9,11.26,1,2250.0,3.0,46.16,0,0
14.6,7.78,1,200.0,5.0,22.38,0,0
89.9,17.88,1,1383.0,5.0,107.78,0,0
625.0,71.15,5,500.0,1.0,696.15,0,0
219.99,16.42,1,350.0,4.0,236.41,1,1
74.9,44.99,1,10893.0,5.0,119.89,0,0
519.8,68.14,2,11600.0,4.0,587.94,0,0
75.0,15.28,1,300.0,5.0,90.28,0,0
127.5,11.91,1,1400.0,5.0,139.41,0,0
225.0,135.39999999999998,5,9050.0,1.0,360.4,0,0
119.9,27.69,1,800.0,5.0,147.59,0,0
109.8,16.53,1,1100.0,3.0,126.33,0,0
73.9,13.54,1,1200.0,5.0,87.44,1,0
599.0,66.87,1,7600.0,5.0,665.87,0,1
19.9,16.79,1,50.0,5.0,36.69,1,0
19.9,7.39,1,575.0,3.0,27.29,0,0
7.8,10.96,1,400.0,4.0,18.76,0,1
205.0,15.04,1,3300.0,5.0,220.04,1,0
59.9,16.18,1,600.0,3.0,76.08,0,0
120.0,13.28,1,1300.0,3.0,133.28,0,0
45.95,16.79,1,350.0,5.0,62.74,0,0
419.0,36.29,1,6150.0,4.0,455.29,0,0
55.8,30.22,2,800.0,5.0,86.02,0,0
189.9,53.46,1,900.0,5.0,243.36,1,0
13.9,8.88,1,1450.0,5.0,22.78,0,0
179.7,40.32,3,1750.0,3.0,220.02,0,0
109.9,23.35,1,5350.0,5.0,133.25,0,0
43.0,12.96,1,150.0,5.0,55.96,0,0
33.5,15.1,1,450.0,1.0,48.6,0,0
54.99,15.13,1,250.0,5.0,70.12,1,1
49.99,14.1,1,100.0,5.0,64.09,0,0
149.9,15.81,1,925.0,5.0,165.71,1,0
149.9,12.14,1,1700.0,5.0,162.04,0,0
29.9,16.79,1,200.0,5.0,46.69,0,0
112.94,34.87,1,9675.0,4.0,147.81,0,0
45.0,14.1,1,600.0,5.0,59.1,0,0
293.5,14.18,1,571.0,4.0,307.68,0,0
44.9,8.47,1,400.0,3.0,53.37,0,1
149.9,12.14,1,1700.0,5.0,162.04,1,1
59.9,13.44,1,800.0,3.0,73.34,0,0
199.9,27.48,1,4200.0,3.0,227.38,1,0
107.9,21.56,1,400.0,5.0,129.46,0,0
79.82,79.15,5,150.0,1.0,158.97,0,1
79.9,17.0,1,100.0,4.0,96.9,0,0
96.95,75.86,2,1125.0,1.0,172.81,0,1
109.9,12.47,1,6050.0,5.0,122.37,1,0
23.9,10.96,1,600.0,5.0,34.86,0,0
39.9,14.1,1,300.0,5.0,54.0,0,1
29.99,12.69,1,500.0,3.0,42.68,0,0
699.9,22.15,1,6250.0,5.0,722.05,0,0
89.18,19.59,1,750.0,4.0,108.77,0,0
56.1,19.58,1,950.0,5.0,75.68,0,0
21.99,14.1,1,150.0,5.0,36.09,0,0
22.9,15.26,1,450.0,5.0,38.16,0,0
89.0,15.37,1,950.0,5.0,104.37,0,0
38.99,15.1,1,367.0,4.0,54.09,0,1
55.0,16.64,1,9225.0,5.0,71.64,0,0
79.0,13.57,1,6900.0,5.0,92.57,0,0
35.0,13.08,1,1867.0,3.0,48.08,0,1
14.0,12.79,1,217.0,4.0,26.79,0,1
46.9,13.23,1,500.0,5.0,60.13,0,1
229.9,65.1,1,13350.0,4.0,295.0,0,0
109.0,13.42,1,314.0,5.0,122.42,0,0
149.9,23.63,1,1700.0,1.0,173.53,1,1
219.0,16.83,1,5650.0,5.0,235.83,0,0
37.9,15.1,1,200.0,5.0,53.0,1,0
69.9,13.51,1,1350.0,5.0,83.41,0,1
69.9,18.59,1,281.0,1.0,88.49,0,0
173.92,52.22,2,10075.0,5.0,226.14,0,0
69.9,9.34,1,750.0,5.0,79.24,0,1
56.99,15.15,1,400.0,1.0,72.14,0,0
53.0,12.71,1,650.0,5.0,65.71,0,0
59.9,13.78,1,600.0,5.0,73.68,0,1
89.9,8.79,1,500.0,1.0,98.69,0,0
64.9,11.73,1,900.0,5.0,76.63,0,0
26.9,10.96,1,114.0,5.0,37.86,1,1
148.0,15.13,1,1200.0,5.0,163.13,0,1
89.9,17.88,1,1200.0,5.0,107.78,0,0
18.99,17.78,1,525.0,4.0,36.77,0,1
69.9,0.0,1,2600.0,5.0,69.9,0,0
109.9,16.21,1,525.0,1.0,126.11,0,1
61.9,16.19,1,156.0,3.0,78.09,0,0
18.99,17.78,1,75.0,2.0,36.77,0,0
160.0,19.22,1,350.0,5.0,179.22,0,0
243.0,35.06,1,7100.0,1.0,278.06,0,0
19.3,18.24,1,450.0,5.0,37.54,0,0
145.0,18.52,2,1013.0,5.0,163.52,0,0
37.99,10.96,1,150.0,4.0,48.95,0,0
17.8,15.42,2,250.0,4.0,33.22,0,1
90.0,73.5,2,11150.0,5.0,163.5,0,0
96.0,14.42,1,400.0,5.0,110.42,0,1
94.99,23.24,1,1900.0,5.0,118.23,0,0
51.9,12.49,1,100.0,5.0,64.39,0,0
30.0,8.72,1,550.0,5.0,38.72,0,1
38.0,17.63,1,250.0,1.0,55.63,1,0
199.99,23.98,1,950.0,5.0,223.97,0,0
414.0,65.69999999999999,3,4867.0,4.0,479.7,0,0
110.0,0.0,1,584.0,4.0,110.0,0,1
49.9,13.47,1,473.0,5.0,63.37,0,0
39.9,14.1,1,200.0,5.0,54.0,0,0
329.99,13.51,1,838.0,4.0,343.5,0,0
299.0,15.21,1,150.0,5.0,314.21,0,1
85.0,15.34,1,1700.0,5.0,100.34,0,0
28.0,14.1,1,350.0,1.0,42.1,0,0
77.2,46.92,4,1600.0,5.0,124.12,0,1
94.98,21.15,1,1450.0,4.0,116.13,0,0
149.99,74.78,1,12050.0,4.0,224.77,0,0
230.0,32.86,2,2300.0,1.0,262.86,0,1
117.7,18.7,1,550.0,5.0,136.4,0,0
329.9,17.41,1,250.0,5.0,347.31,0,0
51.0,19.6,1,1700.0,5.0,70.6,0,0
59.9,29.21,1,11200.0,4.0,89.11,0,0
13.65,7.78,1,200.0,4.0,21.43,0,0
159.9,16.88,1,567.0,3.0,176.78,1,0
89.88999999999999,22.03,2,450.0,3.0,111.92,0,1
120.0,34.38,1,16550.0,3.0,154.38,0,1
95.0,17.92,1,1600.0,5.0,112.92,0,1
799.9,28.18,1,2400.0,5.0,828.08,0,0
217.55,42.43,2,500.0,5.0,259.98,0,1
247.88,16.19,1,594.0,5.0,264.07,0,0
74.9,12.65,1,180.0,5.0,87.55,0,0
328.9,10.96,1,3763.0,5.0,339.86,0,1
89.9,16.26,1,1383.0,5.0,106.16,0,0
119.99,16.05,1,1500.0,4.0,136.04,0,0
82.0,16.82,1,850.0,5.0,98.82,1,0
104.0,15.24,2,275.0,5.0,119.24,0,0
150.0,42.03,1,4000.0,5.0,192.03,0,0
318.0,124.52,2,8850.0,4.0,442.52,0,0
24.9,11.85,1,400.0,3.0,36.75,0,1
19.9,9.34,1,800.0,4.0,29.24,0,1
399.0,39.48,1,125.0,5.0,438.48,0,1
130.0,17.16,1,5650.0,5.0,147.16,0,0
110.0,14.5,1,1200.0,5.0,124.5,0,0
294.9,20.34,1,795.0,1.0,315.24,0,0
29.99,26.51,1,2900.0,3.0,56.5,0,0
970.0,38.3,2,650.0,1.0,1008.3,0,0
110.0,15.52,1,9050.0,5.0,125.52,0,0
99.9,32.5,1,2500.0,5.0,132.4,0,0
24.9,15.1,1,200.0,4.0,40.0,0,0
159.78,26.97,6,783.3333333333334,4.0,186.76,0,0
115.0,18.06,1,1250.0,4.0,133.06,0,0
169.9,25.27,1,8600.0,4.0,195.17,0,0
49.99,23.5,1,600.0,4.0,73.49,1,1
135.0,18.2,1,1850.0,5.0,153.2,0,0
59.99,15.72,1,5600.0,1.0,75.71,0,0
25.89,22.9,1,250.0,5.0,48.79,1,0
94.95,38.94,1,650.0,5.0,133.89,0,0
636.0,15.84,1,638.0,3.0,651.84,0,1
53.99,18.26,1,200.0,4.0,72.25,0,1
21.9,14.1,1,200.0,4.0,36.0,0,0
89.9,34.79,1,16100.0,5.0,124.69,0,0
72.0,19.19,1,400.0,5.0,91.19,0,0
97.0,51.18,1,150.0,5.0,148.18,0,0
63.99,18.33,1,8450.0,2.0,82.32,0,0
110.99,14.17,1,1700.0,2.0,125.16,0,0
68.0,30.28,1,7500.0,4.0,98.28,0,0
40.8,8.29,1,600.0,4.0,49.09,0,0
56.99,28.8,1,1250.0,1.0,85.79,0,0
19.99,15.1,1,150.0,5.0,35.09,1,0
26.33,15.1,1,163.0,5.0,41.43,0,1
67.99,25.6,1,4900.0,5.0,93.59,0,0
123.47,9.02,1,500.0,4.0,132.49,0,0
143.99,17.85,1,800.0,3.0,161.84,0,1
18.9,16.79,1,150.0,5.0,35.69,0,0
120.0,55.1,1,3500.0,4.0,175.1,0,0
6.0,7.39,1,50.0,4.0,13.39,0,0
51.8,36.46,2,300.0,5.0,88.26,0,0
99.0,9.51,1,450.0,4.0,108.51,0,0
32.64,15.1,1,1500.0,5.0,47.74,0,0
69.9,29.9,1,2600.0,2.0,99.8,0,0
69.9,19.46,1,600.0,1.0,89.36,0,0
28.7,18.23,1,200.0,4.0,46.93,0,0
140.0,15.29,1,1125.0,4.0,155.29,0,0
37.99,16.11,1,500.0,1.0,54.1,0,0
299.99,20.0,1,1582.0,5.0,319.99,0,0
44.99,15.23,1,550.0,4.0,60.22,0,0
89.99,15.38,1,2750.0,5.0,105.37,0,0
58.99,17.66,1,200.0,5.0,76.65,1,0
45.0,34.15,1,150.0,3.0,79.15,0,1
75.0,13.08,1,5000.0,4.0,88.08,0,1
59.9,14.73,1,625.0,5.0,74.63,0,0
29.99,16.79,1,350.0,1.0,46.78,0,0
798.0,56.89,1,18800.0,5.0,854.89,0,1
49.99,17.06,1,350.0,5.0,67.05,0,0
99.99,12.09,1,1200.0,1.0,112.08,0,1
172.5,38.76,1,2000.0,1.0,211.26,0,0
129.96,36.74,1,7400.0,5.0,166.7,1,0
108.9,28.14,1,6900.0,1.0,137.04,0,0
119.9,20.18,1,4350.0,1.0,140.08,0,0
14.99,7.78,1,200.0,5.0,22.77,0,0
45.99,14.1,1,313.0,5.0,60.09,0,0
149.99,14.64,1,2100.0,4.0,164.63,0,0
79.98,22.87,1,7463.0,3.0,102.85,0,1
220.0,26.42,2,1938.0,5.0,246.42,0,0
99.9,12.2,1,1050.0,1.0,112.1,0,0
69.9,15.7,1,950.0,5.0,85.6,0,0
219.99,15.14,1,2900.0,5.0,235.13,0,1
27.9,15.1,1,350.0,4.0,43.0,0,1
149.9,12.75,1,1800.0,5.0,162.65,0,0
179.8,35.76,2,1475.0,5.0,215.56,0,0
89.99,22.95,1,250.0,1.0,112.94,0,0
199.0,26.42,1,150.0,5.0,225.42,0,0
39.99,18.44,1,417.0,5.0,58.43,0,0
18.99,8.72,1,150.0,5.0,27.71,1,1
380.0,35.83,1,15950.0,4.0,415.83,0,0
122.99,63.11,1,700.0,5.0,186.1,1,0
130.0,34.71,1,2000.0,5.0,164.71,0,0
89.49,15.38,1,207.0,3.0,104.87,0,0
198.0,24.38,2,461.0,5.0,222.38,0,1
119.99,25.0,1,6550.0,5.0,144.99,0,1
99.0,26.43,1,1900.0,1.0,125.43,0,0
27.98,15.56,2,50.0,5.0,43.54,0,0
29.0,18.3,1,100.0,5.0,47.3,0,0
12.98,15.1,1,275.0,5.0,28.08,0,0
37.99,13.08,1,600.0,3.0,51.07,0,0
89.9,27.1,1,1800.0,5.0,117.0,0,1
295.0,18.78,1,1150.0,5.0,313.78,0,1
1599.0,93.05,1,24450.0,1.0,1692.05,0,0
81.35,16.76,1,700.0,5.0,98.11,0,0
12.9,17.63,1,175.0,5.0,30.53,1,0
56.99,27.25,1,350.0,4.0,84.24,0,0
79.9,15.44,1,150.0,5.0,95.34,0,0
679.96,77.72,4,1350.0,1.0,757.68,0,0
89.9,34.39,1,4450.0,5.0,124.29,0,1
29.9,14.52,1,200.0,5.0,44.42,0,1
50.0,16.05,1,250.0,5.0,66.05,0,1
149.99,27.59,1,500.0,4.0,177.58,0,0
109.99,29.7,1,3775.0,5.0,139.69,0,0
79.0,12.05,1,200.0,3.0,91.05,0,1
75.9,18.41,1,750.0,1.0,94.31,0,0
238.0,117.38,2,6550.0,3.0,355.38,0,0
34.5,8.72,1,518.0,4.0,43.22,0,0
44.9,11.86,1,1150.0,5.0,56.76,0,0
114.94,18.52,1,7513.0,5.0,133.46,0,0
388.0,25.59,1,11100.0,5.0,413.59,0,0
107.0,16.38,1,3100.0,4.0,123.38,0,0
320.0,58.91,1,13450.0,4.0,378.91,0,0
110.0,29.81,1,3450.0,5.0,139.81,0,0
199.0,24.54,1,700.0,5.0,223.54,0,0
132.9,15.68,1,300.0,5.0,148.58,0,0
99.99,15.8,1,450.0,1.0,115.79,0,0
14.5,10.96,1,500.0,3.0,25.46,0,1
39.9,18.08,1,1100.0,3.0,57.98,0,0
24.9,16.36,1,200.0,3.0,41.26,0,0
69.8,32.1,2,550.0,2.5,101.9,0,0
24.9,10.96,1,400.0,5.0,35.86,0,0
32.7,17.06,1,3520.0,5.0,49.76,0,0
249.49,9.01,1,267.0,5.0,258.5,1,0
209.42,37.22,2,3350.0,1.0,246.64,0,0
189.9,17.09,1,1000.0,5.0,206.99,0,0
12.5,15.1,1,350.0,3.0,27.6,0,0
14.39,15.1,1,400.0,2.0,29.49,0,1
57.0,14.27,1,1800.0,5.0,71.27,0,0
228.0,19.68,1,11350.0,5.0,247.68,0,0
139.0,19.94,1,750.0,5.0,158.94,0,1
139.99,17.17,1,750.0,5.0,157.16,0,0
599.0,96.61,1,10900.0,3.0,695.61,0,0
11.5,10.96,1,100.0,5.0,22.46,0,1
89.9,15.38,1,588.0,4.0,105.28,0,1
44.99,9.34,1,550.0,5.0,54.33,0,0
109.9,13.43,1,800.0,3.0,123.33,0,1
90.9,67.01,1,8950.0,5.0,157.91,0,1
46.99,12.69,1,700.0,5.0,59.68,0,0
49.8,14.78,2,150.0,4.156186520855942,64.58,1,0
134.9,12.43,1,1550.0,4.0,147.33,0,0
159.9,46.61,1,5500.0,4.156186520855942,206.51,0,0
33.0,8.72,1,400.0,5.0,41.72,0,1
89.0,13.64,1,1500.0,5.0,102.64,0,0
67.0,14.55,1,700.0,5.0,81.55,0,0
64.99,37.14,1,350.0,4.0,102.13,0,0
129.0,20.14,1,6550.0,4.0,149.14,0,1
84.9,38.14,1,1250.0,2.0,123.04,0,0
91.99,18.99,1,375.0,5.0,110.98,0,0
119.9,9.59,1,975.0,4.0,129.49,0,0
208.9,12.07,1,400.0,4.0,220.97,0,0
119.0,54.59,1,6550.0,1.0,173.59,0,1
115.0,15.69,1,375.0,4.0,130.69,0,0
155.0,14.3,1,150.0,5.0,169.3,0,1
64.9,16.21,1,1300.0,3.0,81.11,0,1
299.0,16.84,1,300.0,5.0,315.84,0,0
54.9,13.4,1,1700.0,5.0,68.3,0,0
16.5,7.78,1,350.0,5.0,24.28,1,0
58.32,20.36,1,1300.0,4.0,78.68,0,0
299.0,18.53,1,200.0,4.0,317.53,0,1
119.9,35.0,1,18600.0,5.0,154.9,0,0
19.9,18.23,1,150.0,5.0,38.13,0,0
112.01,15.88,1,200.0,4.0,127.89,0,0
36.0,12.91,1,500.0,5.0,48.91,0,0
12.5,11.85,1,150.0,5.0,24.35,0,0
34.9,16.05,1,800.0,5.0,50.95,0,0
99.99,17.95,1,4475.0,4.0,117.94,0,1
45.95,15.1,1,350.0,4.0,61.05,0,0
99.9,9.45,1,650.0,5.0,109.35,0,0
28.0,15.11,1,500.0,5.0,43.11,0,1
118.9,18.93,1,500.0,5.0,137.83,0,0
1045.0,30.12,1,1450.0,5.0,1075.12,0,1
69.9,0.0,1,2600.0,5.0,69.9,0,0
248.0,9.36,4,625.0,5.0,257.34,0,0
23.9,14.52,1,553.0,5.0,38.42,0,0
359.0,17.39,1,438.0,5.0,376.39,0,0
49.9,12.79,1,150.0,5.0,62.69,0,0
76.49,15.3,1,525.0,4.0,91.79,0,0
23.99,7.78,1,100.0,5.0,31.77,0,0
77.0,15.64,1,250.0,2.0,92.64,0,0
29.9,15.79,1,75.0,4.0,45.69,0,0
159.0,63.13,1,2050.0,5.0,222.13,0,0
159.0,18.02,1,2600.0,1.0,177.02,0,0
49.9,14.52,1,4200.0,5.0,64.42,0,1
69.9,15.24,1,283.0,5.0,85.14,0,0
19.9,16.79,1,100.0,4.0,36.69,0,0
249.0,9.9,1,450.0,1.0,258.9,1,1
79.99,20.05,1,2500.0,5.0,100.04,1,1
59.0,8.57,1,450.0,5.0,67.57,1,0
65.99,16.71,1,700.0,5.0,82.7,0,0
55.9,13.51,1,300.0,5.0,69.41,0,1
110.0,18.85,1,3500.0,5.0,128.85,0,1
649.51,56.68,1,450.0,5.0,706.19,0,0
50.0,15.1,1,600.0,5.0,65.1,0,0
79.8,53.22,2,3800.0,5.0,133.02,0,0
49.9,8.72,1,200.0,4.0,58.62,1,0
308.8,90.45,2,6325.0,4.0,399.25,1,1
40.0,11.42,1,1350.0,4.0,51.42,0,1
380.0,35.93,1,8656.0,5.0,415.93,0,0
204.0,14.45,1,342.0,1.0,218.45,0,0
31.9,42.38,1,200.0,5.0,74.28,0,0
25.0,15.23,1,250.0,1.0,40.23,0,0
29.9,16.95,1,250.0,5.0,46.85,0,0
49.0,18.44,1,250.0,5.0,67.44,0,1
21.9,11.85,1,300.0,5.0,33.75,0,1
39.9,15.23,1,285.0,5.0,55.13,0,0
249.9,69.21,1,5650.0,5.0,319.11,0,0
42.9,14.1,1,230.0,4.0,57.0,0,0
104.0,24.86,1,11325.0,5.0,128.86,0,0
49.95,16.79,1,400.0,5.0,66.74,0,0
59.9,17.85,1,123.0,5.0,77.75,0,0
13.65,7.39,1,175.0,4.0,21.04,0,1
69.9,17.23,1,10600.0,5.0,87.13,0,0
65.0,15.2,1,125.0,5.0,80.2,0,0
299.9,19.98,1,375.0,5.0,319.88,0,0
19.9,11.85,1,178.0,5.0,31.75,0,0
49.9,11.37,1,950.0,3.0,61.27,1,0
132.2,16.03,1,430.0,5.0,148.23,0,0
89.9,12.13,1,1850.0,2.0,102.03,0,0
199.8,35.9,2,1050.0,5.0,235.7,0,0
129.99,15.67,1,375.0,4.0,145.66,0,0
102.9,14.3,1,750.0,4.0,117.2,0,0
579.0,15.55,1,4381.0,4.0,594.55,0,0
28.0,11.85,1,100.0,5.0,39.85,0,0
86.9,16.24,1,1383.0,5.0,103.14,0,0
51.8,16.12,1,650.0,5.0,67.92,0,0
125.02,12.83,1,1600.0,5.0,137.85,0,0
59.9,16.86,1,350.0,5.0,76.76,0,0
81.99,13.59,1,900.0,4.0,95.58,0,0
45.0,16.11,1,800.0,1.0,61.11,0,1
52.0,11.73,1,2000.0,5.0,63.73,0,0
53.9,29.71,1,1650.0,5.0,83.61,0,0
169.85000000000002,42.09,2,875.0,5.0,211.94,0,1
89.97,23.34,3,100.0,4.0,113.31,0,1
115.97,45.27,1,9750.0,1.0,161.24,0,0
29.9,7.78,1,250.0,5.0,37.68,0,1
34.99,18.23,1,100.0,5.0,53.22,0,0
67.9,12.61,1,207.0,4.0,80.51,0,0
38.98,16.54,2,200.0,3.0,55.52,0,0
179.0,8.87,1,7650.0,5.0,187.87,0,0
9.9,8.72,1,200.0,5.0,18.62,0,0
417.0,38.379999999999995,2,500.0,1.0,455.38,0,0
69.99,15.25,1,500.0,5.0,85.24,0,0
78.0,18.43,1,250.0,4.0,96.43,0,0
18.9,7.78,1,145.0,5.0,26.68,0,0
69.9,16.12,1,2500.0,4.0,86.02,1,0
69.0,12.61,1,107.0,5.0,81.61,0,0
18.99,16.79,1,150.0,5.0,35.78,1,1
25.5,15.1,1,200.0,5.0,40.6,0,1
66.0,7.72,1,250.0,5.0,73.72,0,0
186.0,15.47,1,700.0,1.0,201.47,0,0
26.74,18.23,1,567.0,5.0,44.97,0,0
19.99,7.39,1,200.0,5.0,27.38,0,0
72.4,15.36,1,1250.0,5.0,87.76,0,1
99.0,17.94,1,2250.0,5.0,116.94,1,1
149.98,51.16,2,1275.0,2.0,201.14,0,0
207.98,120.84,2,9750.0,2.0,328.82,1,0
59.9,18.52,1,150.0,5.0,78.42,0,0
35.61,22.169999999999998,3,163.0,3.0,57.78,0,1
120.0,20.03,1,700.0,5.0,140.03,0,1
39.6,17.6,1,1600.0,5.0,57.2,0,0
119.99,8.1,1,100.0,5.0,128.09,1,0
59.0,18.51,1,450.0,3.0,77.51,0,0
121.9,38.4,1,1300.0,4.0,160.3,1,0
71.8,28.2,2,350.0,2.0,100.0,0,1
115.0,30.01,1,450.0,5.0,145.01,0,0
199.0,25.94,1,2000.0,5.0,224.94,0,1
488.99,23.91,1,2650.0,5.0,512.9,0,1
23.99,34.15,1,100.0,4.0,58.14,1,0
145.0,9.76,1,217.0,3.0,154.76,0,0
6.0,8.72,1,300.0,3.0,14.72,0,1
66.99,11.15,1,1217.0,4.0,78.14,0,1
46.99,17.63,1,175.0,4.0,64.62,0,0
269.0,37.11,2,1275.0,5.0,306.11,0,1
199.0,18.1,1,3500.0,5.0,217.1,0,0
274.9,43.47,2,875.0,5.0,318.37,1,0
199.9,9.77,1,125.0,5.0,209.67,0,1
113.85,23.38,1,1050.0,5.0,137.23,0,0
39.9,7.78,1,300.0,4.0,47.68,0,0
199.0,38.08,1,586.0,5.0,237.08,0,1
75.9,7.79,1,238.0,5.0,83.69,0,0
28.0,10.96,1,200.0,5.0,38.96,0,0
44.9,15.1,1,400.0,5.0,60.0,0,0
79.0,28.95,1,6000.0,3.0,107.95,0,1
123.9,64.41,1,2300.0,5.0,188.31,0,0
159.9,13.67,1,8200.0,5.0,173.57,0,0
74.9,8.72,1,400.0,5.0,83.62,0,0
99.9,11.31,1,500.0,5.0,111.21,0,0
139.8,24.86,2,2600.0,5.0,164.66,0,0
59.9,17.67,1,1650.0,5.0,77.57,0,0
119.8,35.34,2,1500.0,5.0,155.14,0,0
299.0,73.72,1,25000.0,1.0,372.72,0,0
42.97,23.1,1,1200.0,5.0,66.07,0,0
119.69999999999999,53.79,3,2000.0,4.0,173.49,0,0
46.9,26.89,1,867.0,5.0,73.79,0,0
599.9,17.79,1,1550.0,5.0,617.69,0,0
39.9,22.85,1,600.0,5.0,62.75,0,0
5.99,16.05,1,100.0,5.0,22.04,0,0
102.9,14.78,2,300.0,5.0,117.68,0,0
219.9,9.73,1,500.0,5.0,229.63,0,0
149.9,14.07,1,1627.0,4.0,163.97,0,0
27.99,17.63,1,300.0,5.0,45.62,0,0
78.87,12.89,1,1600.0,5.0,91.76,0,0
210.89,38.81,2,4275.0,4.0,249.7,0,1
169.0,14.13,1,3675.0,5.0,183.13,0,0
118.0,36.58,2,117.0,4.0,154.58,0,0
19.9,7.39,1,150.0,5.0,27.29,0,0
299.0,13.59,1,9300.0,5.0,312.59,0,0
99.9,19.0,1,3500.0,5.0,118.9,0,1
29.9,16.11,1,900.0,5.0,46.01,0,0
64.8,23.21,2,341.5,3.0,88.01,0,0
99.0,23.46,1,7000.0,3.0,122.46,0,0
22.0,15.11,1,750.0,4.0,37.11,0,1
105.9,29.14,1,835.0,4.0,135.04,0,1
246.0,19.84,1,292.0,5.0,265.84,0,0
79.9,19.8,1,1850.0,5.0,99.7,1,1
370.0,29.44,1,750.0,4.0,399.44,0,0
47.65,7.39,1,1110.0,5.0,55.04,0,0
39.9,25.63,1,200.0,2.0,65.53,0,0
58.5,18.29,1,200.0,4.0,76.79,0,1
199.8,32.92,2,875.0,4.0,232.72,0,1
96.8,14.98,1,1870.0,3.0,111.78,0,0
89.9,16.33,1,1383.0,5.0,106.23,0,1
21.99,14.1,1,200.0,5.0,36.09,0,1
27.99,7.78,1,300.0,1.0,35.77,0,1
199.0,29.79,1,2950.0,5.0,228.79,0,0
64.9,15.75,1,250.0,5.0,80.65,0,1
52.0,17.2,1,1250.0,5.0,69.2,0,0
60.0,8.72,1,500.0,4.0,68.72,0,1
20.9,7.55,1,100.0,4.0,28.45,0,0
59.99,22.13,1,200.0,5.0,82.12,0,0
129.99,29.26,1,1600.0,4.0,159.25,0,0
279.9,16.71,1,458.0,3.0,296.61,0,0
92.0,13.9,1,350.0,5.0,105.9,0,1
109.9,34.57,1,150.0,5.0,144.47,0,0
26.99,28.75,1,1200.0,4.0,55.74,0,0
149.65,14.04,1,100.0,5.0,163.69,0,0
109.99,8.02,1,220.0,5.0,118.01,0,0
274.0,31.51,1,12125.0,5.0,305.51,0,0
299.0,19.3,1,7300.0,5.0,318.3,0,1
37.0,12.79,1,700.0,5.0,49.79,0,0
30.0,10.96,1,100.0,3.0,40.96,0,0
139.9,17.42,1,10225.0,5.0,157.32,1,0
99.9,15.01,1,1050.0,5.0,114.91,0,0
339.0,105.54,1,15250.0,5.0,444.54,0,1
59.9,17.67,1,1750.0,3.0,77.57,1,0
179.7,53.010000000000005,3,1150.0,1.0,232.71,0,1
597.9,21.44,1,1200.0,4.156186520855942,619.34,0,0
2139.99,83.13,1,12000.0,5.0,2223.12,0,0
134.99,23.52,1,1550.0,5.0,158.51,0,1
204.0,18.68,1,342.0,2.0,222.68,0,0
56.99,8.72,1,400.0,5.0,65.71,1,0
284.9,19.24,1,2550.0,3.0,304.14,0,1
49.9,20.99,1,1750.0,5.0,70.89,0,0
119.9,20.08,1,2650.0,1.0,139.98,0,0
242.0,19.82,1,1300.0,5.0,261.82,0,0
59.9,14.59,1,100.0,5.0,74.49,0,0
259.93,43.83,2,9829.0,1.0,303.76,0,0
25.77,7.39,1,275.0,5.0,33.16,0,0
84.9,16.56,1,1450.0,5.0,101.46,1,0
28.9,8.36,1,300.0,5.0,37.26,0,0
114.0,19.15,1,850.0,5.0,133.15,1,1
31.0,15.79,1,275.0,4.0,46.79,0,0
58.0,35.26,2,200.0,5.0,93.26,0,0
139.9,43.39,1,1200.0,5.0,183.29,1,0
194.5,17.06,1,400.0,4.0,211.56,0,0
27.99,19.04,1,350.0,5.0,47.03,1,0
149.0,40.37,1,6550.0,1.0,189.37,0,0
92.9,14.38,1,2150.0,5.0,107.28,0,0
45.0,17.99,1,1450.0,5.0,62.99,0,1
69.99,15.24,1,500.0,5.0,85.23,0,0
83.36,16.34,1,600.0,5.0,99.7,1,1
109.99,14.86,1,950.0,1.0,124.85,0,0
39.9,16.79,1,150.0,5.0,56.69,0,0
95.28,12.13,1,1550.0,5.0,107.41,0,0
199.9,17.16,1,975.0,5.0,217.06,0,1
67.9,18.58,1,150.0,5.0,86.48,0,1
91.8,53.769999999999996,2,575.0,3.0,145.57,0,1
58.99,20.81,1,200.0,5.0,79.8,0,0
128.0,15.41,2,300.0,2.0,143.41,0,0
80.49,8.92,1,417.0,5.0,89.41,0,1
150.0,18.93,1,500.0,5.0,168.93,0,0
35.5,32.81,2,825.0,5.0,68.31,0,0
86.36,29.0,1,1183.0,5.0,115.36,0,0
49.9,7.78,1,300.0,5.0,61.7,0,1
396.0,77.12,4,902.0,5.0,473.12,0,0
116.9,18.92,1,400.0,5.0,135.82,0,0
199.0,12.41,1,1200.0,5.0,211.41,0,0
248.99,60.29,1,18050.0,5.0,309.28,0,0
89.99,8.82,1,500.0,4.0,98.81,0,0
